DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2017-01-08;2016;9;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;9;Call Center;Nova;TIM;Reclamação;Celular Pré-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;2
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de valores que já foram pagos;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Ressarcimento;Ressarcimento de valores não efetuado;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;7
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;5
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Créditos acabam antes do prazo de validade;AC;1
2017-01-08;2016;9;Call Center;Nova;VIVO;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Qualidade ruim de imagem ou má qualidade do sinal;AC;1
2017-01-08;2016;9;Call Center;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;9;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;2
2017-01-08;2016;9;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço não realizada;AC;1
2017-01-08;2016;9;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de Internet (dados) com valor incorreto;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Banda larga - ADSL;Outorga;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;Outros;Pedido de Informação;Móvel Pessoal;Pós-Pago;Desbloqueio;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;Outros;Pedido de Informação;Radioamador (PY);NÃO APLICÁVEL;Cobrança;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;SKY;Reclamação;TV por Assinatura;Cancelamento;Cancelamento de serviço adicional não efetuado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de ligações com valor incorreto;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;2
2017-01-08;2016;10;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Consumidor não obtém resposta da contestação;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento de mensagens publicitárias não autorizadas no seu telefone fixo ou móvel;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reaberta;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após portabilidade;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reencaminhada;OI;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear o serviço a pedido;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reencaminhada;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Mudança de Endereço;Mudança de endereço não realizada;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Ressarcimento menor que o valor cobrado indevidamente;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;11;Atendimento Pessoal ;Reencaminhada;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Portabilidade;Portabilidade não realizada;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Instalação de ponto adicional não efetuada;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AC;1
2017-01-08;2016;11;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Documento de Cobrança, Contrato, Gravações;Atraso na entrega do documento de cobrança;AC;1
2017-01-08;2016;11;Call Center;Nova;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;5
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;3
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;9;Call Center;Reaberta;OI;Reclamação;Telefone Fixo;Dados cadastrais e número da linha;Mudança ou transferência de titularidade não efetuada;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Ausência de notificação prévia do consumidor sobre bloqueio ou suspensão;AC;2
2017-01-08;2016;9;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de valores que já foram pagos;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Inclusão indevida no Serviço de Proteção ao Crédito;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;NET;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;3
2017-01-08;2016;9;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Não fornecimento de serviço adicional;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Prestadora liga ou envia mensagens indevidas de cobrança;AC;2
2017-01-08;2016;9;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pós-Pago;Ressarcimento;Ressarcimento de valores não efetuado;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Tratamento desrespeitoso do atendente;AC;1
2017-01-08;2016;9;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reaberta;CLARO;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;9;Fale Conosco        ;Reencaminhada;Outros;Pedido de Informação;Serviços da Anatel;NÃO APLICÁVEL;Regulamentação;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação de serviço cancelada indevidamente;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Interrupção do serviço em um bairro, localidade, região geográfica;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue falar com atendente;AC;2
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AC;2
2017-01-08;2016;10;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Não devolução em dobro dos valores cobrados indevidamente e pagos pelo consumidor;AC;4
2017-01-08;2016;10;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;10;Atendimento Pessoal ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Call Center;Nova;CLARO;Reclamação;Banda Larga Fixa;Cancelamento;Cancelamento indevido ou não solicitado;AC;1
2017-01-08;2016;10;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Documento de Cobrança, Contrato, Gravações;Não entrega do documento de cobrança;AC;1
2017-01-08;2016;10;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;3
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de valores ou taxas não informadas anteriormente;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;11;Call Center;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;11;Call Center;Nova;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;2
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AC;2
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;2
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;3
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue falar com atendente;AC;1
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AC;4
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;2
2017-01-08;2016;11;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;1
2017-01-08;2016;11;Call Center;Reaberta;SKY;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2017-01-08;2016;11;Call Center;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;11;Call Center;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não consegue negociar a dívida;AC;1
2017-01-08;2016;11;Call Center;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de ligações com valor incorreto;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Medição incorreta do consumo de internet (dados) ;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;2
2017-01-08;2016;11;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;Outros;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Não reativação de linha ou serviço;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de valores que já foram pagos;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não consegue negociar a dívida;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;4
2017-01-08;2016;11;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;11;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;11;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Prestadora liga ou envia mensagens indevidas de cobrança;AC;1
2017-01-08;2016;11;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AC;1
2017-01-08;2016;11;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço não realizada;AC;1
2017-01-08;2016;11;Fale Conosco        ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;11;Fale Conosco        ;Reencaminhada;Outros;Pedido de Informação;Rádio do Cidadão (PX);NÃO APLICÁVEL;Licença / Autorização;AC;1
2017-01-08;2016;10;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Validade de crédito anterior não foi renovada com nova recarga;AC;1
2017-01-08;2016;10;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Persistência do problema após reparo;AC;1
2017-01-08;2016;10;Call Center;Nova;NEXTEL;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Call Center;Nova;NEXTEL;Reclamação;Celular Pós-Pago;Documento de Cobrança, Contrato, Gravações;Não consegue alterar a forma de recebimento da conta;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;AC;2
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;10
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;3
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Venda casada;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Persistência do problema após reparo;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;3
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Consumidor não consegue negociar a dívida;AC;1
2017-01-08;2016;10;Call Center;Nova;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;10;Call Center;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;1
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;2
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;3
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;2
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;4
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Promoção alterada indevidamente;AC;1
2017-01-08;2016;10;Call Center;Nova;VIVO;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;10;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;10;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;2
2017-01-08;2016;10;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;1
2017-01-08;2016;10;Call Center;Reaberta;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Call Center;Reaberta;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Queda de chamada;AC;1
2017-01-08;2016;10;Call Center;Reaberta;SKY;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;10;Call Center;Reaberta;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Consumidor não obtém resposta da contestação;AC;1
2017-01-08;2016;10;Call Center;Reaberta;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;NET;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;2
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AC;1
